20241125131513,10.1.1.10,56646,10.1.1.11,5001,1,0.0-1.0,458640,3669120,6.334,5,317,1.577,0
20241125131514,10.1.1.10,56646,10.1.1.11,5001,1,1.0-2.0,568890,4551120,0.426,16,403,3.970,0
20241125131515,10.1.1.10,56646,10.1.1.11,5001,1,2.0-3.0,580650,4645200,4.221,26,421,6.176,0
20241125131516,10.1.1.10,56646,10.1.1.11,5001,1,3.0-4.0,542430,4339440,7.166,30,399,7.519,0
20241125131517,10.1.1.10,56646,10.1.1.11,5001,1,4.0-5.0,513030,4104240,3.366,44,393,11.196,0
20241125131518,10.1.1.10,56646,10.1.1.11,5001,1,5.0-6.0,492450,3939600,2.370,40,375,10.667,0
20241125131519,10.1.1.10,56646,10.1.1.11,5001,1,6.0-7.0,452760,3622080,1.554,65,373,17.426,0
20241125131520,10.1.1.10,56646,10.1.1.11,5001,1,7.0-8.0,615930,4927440,4.483,77,496,15.524,0
20241125131521,10.1.1.10,56646,10.1.1.11,5001,1,8.0-9.0,971670,7773360,4.787,178,839,21.216,0
20241125131522,10.1.1.10,56646,10.1.1.11,5001,1,9.0-10.0,611520,4892160,7.293,137,553,24.774,0
20241125131523,10.1.1.10,56646,10.1.1.11,5001,1,10.0-11.0,533610,4268880,5.787,89,452,19.690,0
20241125131524,10.1.1.10,56646,10.1.1.11,5001,1,11.0-12.0,673260,5386080,3.951,172,630,27.302,0
20241125131525,10.1.1.10,56646,10.1.1.11,5001,1,12.0-13.0,784980,6279840,3.190,238,772,30.829,0
20241125131526,10.1.1.10,56646,10.1.1.11,5001,1,13.0-14.0,448350,3586800,4.354,113,418,27.033,0
20241125131527,10.1.1.10,56646,10.1.1.11,5001,1,14.0-15.0,493920,3951360,4.938,119,455,26.154,0
20241125131528,10.1.1.10,56646,10.1.1.11,5001,1,15.0-16.0,507150,4057200,9.057,179,524,34.160,0
20241125131529,10.1.1.10,56646,10.1.1.11,5001,1,16.0-17.0,768810,6150480,2.179,267,790,33.797,0
20241125131530,10.1.1.10,56646,10.1.1.11,5001,1,17.0-18.0,993720,7949760,3.205,446,1122,39.750,0
20241125131531,10.1.1.10,56646,10.1.1.11,5001,1,18.0-19.0,610050,4880400,2.563,263,678,38.791,0
20241125131532,10.1.1.10,56646,10.1.1.11,5001,1,19.0-20.0,677670,5421360,10.949,118,579,20.380,0
20241125131533,10.1.1.10,56646,10.1.1.11,5001,1,20.0-21.0,704130,5633040,2.661,61,540,11.296,0
20241125131534,10.1.1.10,56646,10.1.1.11,5001,1,21.0-22.0,889350,7114800,2.046,135,740,18.243,0
20241125131535,10.1.1.10,56646,10.1.1.11,5001,1,22.0-23.0,588000,4704000,7.952,118,518,22.780,0
20241125131536,10.1.1.10,56646,10.1.1.11,5001,1,23.0-24.0,514500,4116000,5.474,80,430,18.605,0
20241125131537,10.1.1.10,56646,10.1.1.11,5001,1,24.0-25.0,780570,6244560,6.176,120,651,18.433,0
20241125131538,10.1.1.10,56646,10.1.1.11,5001,1,25.0-26.0,771750,6174000,0.599,179,704,25.426,0
20241125131539,10.1.1.10,56646,10.1.1.11,5001,1,26.0-27.0,761460,6091680,4.409,111,629,17.647,0
20241125131540,10.1.1.10,56646,10.1.1.11,5001,1,27.0-28.0,561540,4492320,3.384,113,495,22.828,0
20241125131541,10.1.1.10,56646,10.1.1.11,5001,1,28.0-29.0,564480,4515840,1.446,106,490,21.633,0
20241125131542,10.1.1.10,56646,10.1.1.11,5001,1,29.0-30.0,612990,4903920,8.095,103,520,19.808,0
20241125131543,10.1.1.10,56646,10.1.1.11,5001,1,30.0-31.0,539490,4315920,3.895,70,437,16.018,0
20241125131544,10.1.1.10,56646,10.1.1.11,5001,1,31.0-32.0,705600,5644800,2.449,128,608,21.053,0
20241125131545,10.1.1.10,56646,10.1.1.11,5001,1,32.0-33.0,745290,5962320,9.299,132,639,20.657,0
20241125131546,10.1.1.10,56646,10.1.1.11,5001,1,33.0-34.0,782040,6256320,2.341,165,697,23.673,0
20241125131547,10.1.1.10,56646,10.1.1.11,5001,1,34.0-35.0,629160,5033280,8.115,161,589,27.334,0
20241125131548,10.1.1.10,56646,10.1.1.11,5001,1,35.0-36.0,646800,5174400,3.210,170,610,27.869,0
20241125131549,10.1.1.10,56646,10.1.1.11,5001,1,36.0-37.0,579180,4633440,5.699,142,536,26.493,0
20241125131550,10.1.1.10,56646,10.1.1.11,5001,1,37.0-38.0,804090,6432720,3.359,190,737,25.780,0
20241125131551,10.1.1.10,56646,10.1.1.11,5001,1,38.0-39.0,636510,5092080,3.386,170,603,28.192,0
20241125131552,10.1.1.10,56646,10.1.1.11,5001,1,39.0-40.0,795270,6362160,1.905,294,835,35.210,0
20241125131553,10.1.1.10,56646,10.1.1.11,5001,1,40.0-41.0,621810,4974480,1.384,217,640,33.906,0
20241125131554,10.1.1.10,56646,10.1.1.11,5001,1,41.0-42.0,995190,7961520,0.908,244,921,26.493,0
20241125131555,10.1.1.10,56646,10.1.1.11,5001,1,42.0-43.0,912870,7302960,1.743,103,724,14.227,0
20241125131556,10.1.1.10,56646,10.1.1.11,5001,1,43.0-44.0,827610,6620880,3.463,139,702,19.801,0
20241125131557,10.1.1.10,56646,10.1.1.11,5001,1,44.0-45.0,714420,5715360,3.034,134,620,21.613,0
20241125131558,10.1.1.10,56646,10.1.1.11,5001,1,45.0-46.0,958440,7667520,3.199,223,875,25.486,0
20241125131559,10.1.1.10,56646,10.1.1.11,5001,1,46.0-47.0,651210,5209680,0.774,188,631,29.794,0
20241125131600,10.1.1.10,56646,10.1.1.11,5001,1,47.0-48.0,699720,5597760,2.339,240,716,33.520,0
20241125131601,10.1.1.10,56646,10.1.1.11,5001,1,48.0-49.0,689430,5515440,2.418,238,707,33.663,0
20241125131602,10.1.1.10,56646,10.1.1.11,5001,1,49.0-50.0,723240,5785920,1.154,160,652,24.540,0
20241125131603,10.1.1.10,56646,10.1.1.11,5001,1,50.0-51.0,906990,7255920,2.125,139,756,18.386,0
20241125131604,10.1.1.10,56646,10.1.1.11,5001,1,51.0-52.0,743820,5950560,5.406,169,675,25.037,0
20241125131605,10.1.1.10,56646,10.1.1.11,5001,1,52.0-53.0,482160,3857280,7.914,74,402,18.408,0
20241125131606,10.1.1.10,56646,10.1.1.11,5001,1,53.0-54.0,529200,4233600,7.758,99,459,21.569,0
20241125131607,10.1.1.10,56646,10.1.1.11,5001,1,54.0-55.0,830550,6644400,0.809,272,837,32.497,0
20241125131608,10.1.1.10,56646,10.1.1.11,5001,1,55.0-56.0,773220,6185760,1.237,288,814,35.381,0
20241125131609,10.1.1.10,56646,10.1.1.11,5001,1,56.0-57.0,498330,3986640,3.600,146,485,30.103,0
20241125131610,10.1.1.10,56646,10.1.1.11,5001,1,57.0-58.0,546840,4374720,4.833,126,498,25.301,0
20241125131611,10.1.1.10,56646,10.1.1.11,5001,1,58.0-59.0,532140,4257120,7.427,131,493,26.572,0
20241125131612,10.1.1.10,56646,10.1.1.11,5001,1,59.0-60.0,548310,4386480,3.977,135,508,26.575,0
20241125131611,10.1.1.10,56646,10.1.1.11,5001,1,0.0-60.1,40163340,5344090,3.764,8853,36175,24.473,0
