20241108084056,10.1.1.10,34590,10.1.1.11,5001,1,0.0-1.0,207128,1657024
20241108084057,10.1.1.10,34592,10.1.1.11,5001,2,0.0-1.0,105768,846144
20241108084056,10.1.1.10,0,10.1.1.11,5001,-1,0.0-1.0,312896,2503168
20241108084057,10.1.1.10,34590,10.1.1.11,5001,1,1.0-2.0,140456,1123648
20241108084058,10.1.1.10,34592,10.1.1.11,5001,2,1.0-2.0,137560,1100480
20241108084057,10.1.1.10,0,10.1.1.11,5001,-1,1.0-2.0,278016,2224128
20241108084058,10.1.1.10,34590,10.1.1.11,5001,1,2.0-3.0,178104,1424832
20241108084059,10.1.1.10,34592,10.1.1.11,5001,2,2.0-3.0,149144,1193152
20241108084058,10.1.1.10,0,10.1.1.11,5001,-1,2.0-3.0,327248,2617984
20241108084059,10.1.1.10,34590,10.1.1.11,5001,1,3.0-4.0,154936,1239488
20241108084100,10.1.1.10,34592,10.1.1.11,5001,2,3.0-4.0,114392,915136
20241108084059,10.1.1.10,0,10.1.1.11,5001,-1,3.0-4.0,269328,2154624
20241108084100,10.1.1.10,34590,10.1.1.11,5001,1,4.0-5.0,147696,1181568
20241108084101,10.1.1.10,34592,10.1.1.11,5001,2,4.0-5.0,121632,973056
20241108084100,10.1.1.10,0,10.1.1.11,5001,-1,4.0-5.0,269328,2154624
20241108084101,10.1.1.10,34590,10.1.1.11,5001,1,5.0-6.0,160728,1285824
20241108084102,10.1.1.10,34592,10.1.1.11,5001,2,5.0-6.0,143352,1146816
20241108084101,10.1.1.10,0,10.1.1.11,5001,-1,5.0-6.0,304080,2432640
20241108084102,10.1.1.10,34590,10.1.1.11,5001,1,6.0-7.0,140456,1123648
20241108084103,10.1.1.10,34592,10.1.1.11,5001,2,6.0-7.0,131768,1054144
20241108084102,10.1.1.10,0,10.1.1.11,5001,-1,6.0-7.0,272224,2177792
20241108084103,10.1.1.10,34590,10.1.1.11,5001,1,7.0-8.0,163624,1308992
20241108084104,10.1.1.10,34592,10.1.1.11,5001,2,7.0-8.0,128872,1030976
20241108084103,10.1.1.10,0,10.1.1.11,5001,-1,7.0-8.0,292496,2339968
20241108084104,10.1.1.10,34590,10.1.1.11,5001,1,8.0-9.0,166520,1332160
20241108084105,10.1.1.10,34592,10.1.1.11,5001,2,8.0-9.0,144800,1158400
20241108084104,10.1.1.10,0,10.1.1.11,5001,-1,8.0-9.0,311320,2490560
20241108084105,10.1.1.10,34590,10.1.1.11,5001,1,9.0-10.0,141904,1135232
20241108084106,10.1.1.10,34592,10.1.1.11,5001,2,9.0-10.0,127424,1019392
