20240724235130,192.168.100.25,0,192.168.100.26,5001,-1,18.0-19.0,868924,6951392
20240724235131,192.168.100.25,44046,192.168.100.26,5001,1,19.0-20.0,736908,5895264
20240724235131,192.168.100.25,44050,192.168.100.26,5001,2,19.0-20.0,143352,1146816
20240724235131,192.168.100.25,0,192.168.100.26,5001,-1,19.0-20.0,880260,7042080
20240724235132,192.168.100.25,44046,192.168.100.26,5001,1,20.0-21.0,734136,5873088
20240724235132,192.168.100.25,44050,192.168.100.26,5001,2,20.0-21.0,146248,1169984
20240724235132,192.168.100.25,0,192.168.100.26,5001,-1,20.0-21.0,880384,7043072
20240724235133,192.168.100.25,44046,192.168.100.26,5001,1,21.0-22.0,744272,5954176
20240724235133,192.168.100.25,44050,192.168.100.26,5001,2,21.0-22.0,136112,1088896
20240724235133,192.168.100.25,0,192.168.100.26,5001,-1,21.0-22.0,880384,7043072
20240724235134,192.168.100.25,44046,192.168.100.26,5001,1,22.0-23.0,770336,6162688
20240724235134,192.168.100.25,44050,192.168.100.26,5001,2,22.0-23.0,111496,891968
20240724235134,192.168.100.25,0,192.168.100.26,5001,-1,22.0-23.0,881832,7054656
20240724235135,192.168.100.25,44046,192.168.100.26,5001,1,23.0-24.0,776128,6209024
20240724235135,192.168.100.25,44050,192.168.100.26,5001,2,23.0-24.0,120184,961472
20240724235135,192.168.100.25,0,192.168.100.26,5001,-1,23.0-24.0,896312,7170496
20240724235136,192.168.100.25,44046,192.168.100.26,5001,1,24.0-25.0,767440,6139520
20240724235136,192.168.100.25,44050,192.168.100.26,5001,2,24.0-25.0,117288,938304
20240724235136,192.168.100.25,0,192.168.100.26,5001,-1,24.0-25.0,884728,7077824
20240724235137,192.168.100.25,44046,192.168.100.26,5001,1,25.0-26.0,793504,6348032
20240724235137,192.168.100.25,44050,192.168.100.26,5001,2,25.0-26.0,95568,764544
20240724235137,192.168.100.25,0,192.168.100.26,5001,-1,25.0-26.0,889072,7112576
20240724235138,192.168.100.25,44046,192.168.100.26,5001,1,26.0-27.0,796400,6371200
20240724235138,192.168.100.25,44050,192.168.100.26,5001,2,26.0-27.0,105704,845632
20240724235138,192.168.100.25,0,192.168.100.26,5001,-1,26.0-27.0,902104,7216832
20240724235139,192.168.100.25,44046,192.168.100.26,5001,1,27.0-28.0,786264,6290112
20240724235139,192.168.100.25,44050,192.168.100.26,5001,2,27.0-28.0,118736,949888
20240724235139,192.168.100.25,0,192.168.100.26,5001,-1,27.0-28.0,905000,7240000
20240724235140,192.168.100.25,44046,192.168.100.26,5001,1,28.0-29.0,781920,6255360
20240724235140,192.168.100.25,44050,192.168.100.26,5001,2,28.0-29.0,118736,949888
20240724235140,192.168.100.25,0,192.168.100.26,5001,-1,28.0-29.0,900656,7205248
20240724235141,192.168.100.25,44046,192.168.100.26,5001,1,29.0-30.0,828256,6626048
20240724235141,192.168.100.25,44050,192.168.100.26,5001,2,29.0-30.0,78192,625536
20240724235141,192.168.100.25,0,192.168.100.26,5001,-1,29.0-30.0,906448,7251584
20240724235142,192.168.100.25,44046,192.168.100.26,5001,1,30.0-31.0,842736,6741888
20240724235142,192.168.100.25,44050,192.168.100.26,5001,2,30.0-31.0,79640,637120
20240724235142,192.168.100.25,0,192.168.100.26,5001,-1,30.0-31.0,922376,7379008
20240724235143,192.168.100.25,44046,192.168.100.26,5001,1,31.0-32.0,842736,6741888
20240724235143,192.168.100.25,44050,192.168.100.26,5001,2,31.0-32.0,81088,648704
20240724235143,192.168.100.25,0,192.168.100.26,5001,-1,31.0-32.0,923824,7390592
20240724235144,192.168.100.25,44046,192.168.100.26,5001,1,32.0-33.0,813900,6511200
20240724235144,192.168.100.25,44050,192.168.100.26,5001,2,32.0-33.0,95568,764544
20240724235144,192.168.100.25,0,192.168.100.26,5001,-1,32.0-33.0,909468,7275744
20240724235145,192.168.100.25,44046,192.168.100.26,5001,1,33.0-34.0,854196,6833568
20240724235145,192.168.100.25,44050,192.168.100.26,5001,2,33.0-34.0,68056,544448
20240724235145,192.168.100.25,0,192.168.100.26,5001,-1,33.0-34.0,922252,7378016
20240724235146,192.168.100.25,44046,192.168.100.26,5001,1,34.0-35.0,839840,6718720
20240724235146,192.168.100.25,44050,192.168.100.26,5001,2,34.0-35.0,76744,613952
20240724235146,192.168.100.25,0,192.168.100.26,5001,-1,34.0-35.0,916584,7332672
20240724235147,192.168.100.25,44046,192.168.100.26,5001,1,35.0-36.0,839840,6718720
20240724235147,192.168.100.25,44050,192.168.100.26,5001,2,35.0-36.0,85432,683456
20240724235147,192.168.100.25,0,192.168.100.26,5001,-1,35.0-36.0,925272,7402176
20240724235148,192.168.100.25,44046,192.168.100.26,5001,1,36.0-37.0,844184,6753472
20240724235148,192.168.100.25,44050,192.168.100.26,5001,2,36.0-37.0,76744,613952
20240724235148,192.168.100.25,0,192.168.100.26,5001,-1,36.0-37.0,920928,7367424
20240724235149,192.168.100.25,44046,192.168.100.26,5001,1,37.0-38.0,849976,6799808
20240724235149,192.168.100.25,44050,192.168.100.26,5001,2,37.0-38.0,85432,683456
20240724235149,192.168.100.25,0,192.168.100.26,5001,-1,37.0-38.0,935408,7483264
20240724235150,192.168.100.25,44046,192.168.100.26,5001,1,38.0-39.0,884728,7077824
20240724235150,192.168.100.25,44050,192.168.100.26,5001,2,38.0-39.0,62264,498112
20240724235150,192.168.100.25,0,192.168.100.26,5001,-1,38.0-39.0,946992,7575936
20240724235151,192.168.100.25,44046,192.168.100.26,5001,1,39.0-40.0,867352,6938816
20240724235151,192.168.100.25,44050,192.168.100.26,5001,2,39.0-40.0,68056,544448
20240724235151,192.168.100.25,0,192.168.100.26,5001,-1,39.0-40.0,935408,7483264
20240724235152,192.168.100.25,44046,192.168.100.26,5001,1,40.0-41.0,835496,6683968
20240724235152,192.168.100.25,44050,192.168.100.26,5001,2,40.0-41.0,97016,776128
20240724235152,192.168.100.25,0,192.168.100.26,5001,-1,40.0-41.0,932512,7460096
20240724235153,192.168.100.25,44046,192.168.100.26,5001,1,41.0-42.0,894864,7158912
20240724235153,192.168.100.25,44050,192.168.100.26,5001,2,41.0-42.0,56472,451776
20240724235153,192.168.100.25,0,192.168.100.26,5001,-1,41.0-42.0,951336,7610688
20240724235154,192.168.100.25,44046,192.168.100.26,5001,1,42.0-43.0,876040,7008320
20240724235154,192.168.100.25,44050,192.168.100.26,5001,2,42.0-43.0,69504,556032
20240724235154,192.168.100.25,0,192.168.100.26,5001,-1,42.0-43.0,945544,7564352
20240724235155,192.168.100.25,44046,192.168.100.26,5001,1,43.0-44.0,906448,7251584
20240724235155,192.168.100.25,44050,192.168.100.26,5001,2,43.0-44.0,44888,359104
20240724235155,192.168.100.25,0,192.168.100.26,5001,-1,43.0-44.0,951336,7610688
20240724235156,192.168.100.25,44046,192.168.100.26,5001,1,44.0-45.0,910792,7286336
20240724235156,192.168.100.25,44050,192.168.100.26,5001,2,44.0-45.0,56472,451776
20240724235156,192.168.100.25,0,192.168.100.26,5001,-1,44.0-45.0,967264,7738112
20240724235157,192.168.100.25,44046,192.168.100.26,5001,1,45.0-46.0,916584,7332672
20240724235157,192.168.100.25,44050,192.168.100.26,5001,2,45.0-46.0,49232,393856
20240724235157,192.168.100.25,0,192.168.100.26,5001,-1,45.0-46.0,965816,7726528
20240724235158,192.168.100.25,44046,192.168.100.26,5001,1,46.0-47.0,890520,7124160
20240724235158,192.168.100.25,44050,192.168.100.26,5001,2,46.0-47.0,66608,532864
20240724235158,192.168.100.25,0,192.168.100.26,5001,-1,46.0-47.0,957128,7657024
20240724235159,192.168.100.25,44046,192.168.100.26,5001,1,47.0-48.0,905000,7240000
20240724235159,192.168.100.25,44050,192.168.100.26,5001,2,47.0-48.0,57920,463360
20240724235159,192.168.100.25,0,192.168.100.26,5001,-1,47.0-48.0,962920,7703360
20240724235200,192.168.100.25,44046,192.168.100.26,5001,1,48.0-49.0,941200,7529600
20240724235200,192.168.100.25,44050,192.168.100.26,5001,2,48.0-49.0,40544,324352
20240724235200,192.168.100.25,0,192.168.100.26,5001,-1,48.0-49.0,981744,7853952
20240724235201,192.168.100.25,44046,192.168.100.26,5001,1,49.0-50.0,938304,7506432
20240724235201,192.168.100.25,44050,192.168.100.26,5001,2,49.0-50.0,39096,312768
20240724235201,192.168.100.25,0,192.168.100.26,5001,-1,49.0-50.0,977400,7819200
20240724235202,192.168.100.25,44046,192.168.100.26,5001,1,50.0-51.0,899208,7193664
20240724235202,192.168.100.25,44050,192.168.100.26,5001,2,50.0-51.0,63712,509696
20240724235202,192.168.100.25,0,192.168.100.26,5001,-1,50.0-51.0,962920,7703360
20240724235203,192.168.100.25,44046,192.168.100.26,5001,1,51.0-52.0,960024,7680192
20240724235203,192.168.100.25,44050,192.168.100.26,5001,2,51.0-52.0,24616,196928
20240724235203,192.168.100.25,0,192.168.100.26,5001,-1,51.0-52.0,984640,7877120
20240724235204,192.168.100.25,44046,192.168.100.26,5001,1,52.0-53.0,958576,7668608
20240724235204,192.168.100.25,44050,192.168.100.26,5001,2,52.0-53.0,20272,162176
20240724235204,192.168.100.25,0,192.168.100.26,5001,-1,52.0-53.0,978848,7830784
20240724235205,192.168.100.25,44046,192.168.100.26,5001,1,53.0-54.0,857216,6857728
20240724235205,192.168.100.25,44050,192.168.100.26,5001,2,53.0-54.0,82536,660288
20240724235205,192.168.100.25,0,192.168.100.26,5001,-1,53.0-54.0,939752,7518016
20240724235206,192.168.100.25,44046,192.168.100.26,5001,1,54.0-55.0,735584,5884672
20240724235206,192.168.100.25,44050,192.168.100.26,5001,2,54.0-55.0,146248,1169984
20240724235206,192.168.100.25,0,192.168.100.26,5001,-1,54.0-55.0,881832,7054656
20240724235207,192.168.100.25,44046,192.168.100.26,5001,1,55.0-56.0,708072,5664576
20240724235207,192.168.100.25,44050,192.168.100.26,5001,2,55.0-56.0,150592,1204736
20240724235207,192.168.100.25,0,192.168.100.26,5001,-1,55.0-56.0,858664,6869312
20240724235208,192.168.100.25,44046,192.168.100.26,5001,1,56.0-57.0,709520,5676160
20240724235208,192.168.100.25,44050,192.168.100.26,5001,2,56.0-57.0,165072,1320576
20240724235208,192.168.100.25,0,192.168.100.26,5001,-1,56.0-57.0,874592,6996736
20240724235209,192.168.100.25,44046,192.168.100.26,5001,1,57.0-58.0,677788,5422304
20240724235209,192.168.100.25,44050,192.168.100.26,5001,2,57.0-58.0,178104,1424832
20240724235209,192.168.100.25,0,192.168.100.26,5001,-1,57.0-58.0,855892,6847136
20240724235210,192.168.100.25,44046,192.168.100.26,5001,1,58.0-59.0,748492,5987936
20240724235210,192.168.100.25,44050,192.168.100.26,5001,2,58.0-59.0,128872,1030976
20240724235210,192.168.100.25,0,192.168.100.26,5001,-1,58.0-59.0,877364,7018912
20240724235211,192.168.100.25,44046,192.168.100.26,5001,1,59.0-60.0,712416,5699328
20240724235211,192.168.100.25,44050,192.168.100.26,5001,2,59.0-60.0,141904,1135232
20240724235211,192.168.100.25,0,192.168.100.26,5001,-1,59.0-60.0,854320,6834560
20240724235212,192.168.100.25,44046,192.168.100.26,5001,1,60.0-61.0,718208,5745664
20240724235212,192.168.100.25,44050,192.168.100.26,5001,2,60.0-61.0,150592,1204736
20240724235212,192.168.100.25,0,192.168.100.26,5001,-1,60.0-61.0,868800,6950400
20240724235213,192.168.100.25,44046,192.168.100.26,5001,1,61.0-62.0,773232,6185856
20240724235213,192.168.100.25,44050,192.168.100.26,5001,2,61.0-62.0,104256,834048
20240724235213,192.168.100.25,0,192.168.100.26,5001,-1,61.0-62.0,877488,7019904
20240724235214,192.168.100.25,44046,192.168.100.26,5001,1,62.0-63.0,745720,5965760
20240724235214,192.168.100.25,44050,192.168.100.26,5001,2,62.0-63.0,118736,949888
20240724235214,192.168.100.25,0,192.168.100.26,5001,-1,62.0-63.0,864456,6915648
20240724235215,192.168.100.25,44046,192.168.100.26,5001,1,63.0-64.0,697936,5583488
20240724235215,192.168.100.25,44050,192.168.100.26,5001,2,63.0-64.0,170864,1366912
20240724235215,192.168.100.25,0,192.168.100.26,5001,-1,63.0-64.0,868800,6950400
20240724235216,192.168.100.25,44046,192.168.100.26,5001,1,64.0-65.0,734136,5873088
20240724235216,192.168.100.25,44050,192.168.100.26,5001,2,64.0-65.0,124528,996224
20240724235216,192.168.100.25,0,192.168.100.26,5001,-1,64.0-65.0,858664,6869312
20240724235217,192.168.100.25,44046,192.168.100.26,5001,1,65.0-66.0,739928,5919424
20240724235217,192.168.100.25,44050,192.168.100.26,5001,2,65.0-66.0,147696,1181568
20240724235217,192.168.100.25,0,192.168.100.26,5001,-1,65.0-66.0,887624,7100992
20240724235218,192.168.100.25,44046,192.168.100.26,5001,1,66.0-67.0,745720,5965760
20240724235218,192.168.100.25,44050,192.168.100.26,5001,2,66.0-67.0,136112,1088896
20240724235218,192.168.100.25,0,192.168.100.26,5001,-1,66.0-67.0,881832,7054656
20240724235219,192.168.100.25,44046,192.168.100.26,5001,1,67.0-68.0,771784,6174272
20240724235219,192.168.100.25,44050,192.168.100.26,5001,2,67.0-68.0,121632,973056
20240724235219,192.168.100.25,0,192.168.100.26,5001,-1,67.0-68.0,893416,7147328
20240724235220,192.168.100.25,44046,192.168.100.26,5001,1,68.0-69.0,777576,6220608
20240724235220,192.168.100.25,44050,192.168.100.26,5001,2,68.0-69.0,136112,1088896
20240724235220,192.168.100.25,0,192.168.100.26,5001,-1,68.0-69.0,913688,7309504
20240724235221,192.168.100.25,44046,192.168.100.26,5001,1,69.0-70.0,779024,6232192
20240724235221,192.168.100.25,44050,192.168.100.26,5001,2,69.0-70.0,124528,996224
20240724235221,192.168.100.25,0,192.168.100.26,5001,-1,69.0-70.0,903552,7228416
20240724235222,192.168.100.25,44046,192.168.100.26,5001,1,70.0-71.0,786388,6291104
20240724235222,192.168.100.25,44050,192.168.100.26,5001,2,70.0-71.0,118736,949888
20240724235222,192.168.100.25,0,192.168.100.26,5001,-1,70.0-71.0,905124,7240992
20240724235223,192.168.100.25,44046,192.168.100.26,5001,1,71.0-72.0,809308,6474464
20240724235223,192.168.100.25,44050,192.168.100.26,5001,2,71.0-72.0,111496,891968
20240724235223,192.168.100.25,0,192.168.100.26,5001,-1,71.0-72.0,920804,7366432
20240724235224,192.168.100.25,44046,192.168.100.26,5001,1,72.0-73.0,825360,6602880
20240724235224,192.168.100.25,44050,192.168.100.26,5001,2,72.0-73.0,83984,671872
20240724235224,192.168.100.25,0,192.168.100.26,5001,-1,72.0-73.0,909344,7274752
20240724235225,192.168.100.25,44046,192.168.100.26,5001,1,73.0-74.0,787712,6301696
20240724235225,192.168.100.25,44050,192.168.100.26,5001,2,73.0-74.0,115840,926720
20240724235225,192.168.100.25,0,192.168.100.26,5001,-1,73.0-74.0,903552,7228416
20240724235226,192.168.100.25,44046,192.168.100.26,5001,1,74.0-75.0,796400,6371200
20240724235226,192.168.100.25,44050,192.168.100.26,5001,2,74.0-75.0,111496,891968
20240724235226,192.168.100.25,0,192.168.100.26,5001,-1,74.0-75.0,907896,7263168
20240724235227,192.168.100.25,44046,192.168.100.26,5001,1,75.0-76.0,821016,6568128
20240724235227,192.168.100.25,44050,192.168.100.26,5001,2,75.0-76.0,98464,787712
20240724235227,192.168.100.25,0,192.168.100.26,5001,-1,75.0-76.0,919480,7355840
20240724235228,192.168.100.25,44046,192.168.100.26,5001,1,76.0-77.0,806536,6452288
20240724235228,192.168.100.25,44050,192.168.100.26,5001,2,76.0-77.0,102808,822464
20240724235228,192.168.100.25,0,192.168.100.26,5001,-1,76.0-77.0,909344,7274752
20240724235229,192.168.100.25,44046,192.168.100.26,5001,1,77.0-78.0,839840,6718720
20240724235229,192.168.100.25,44050,192.168.100.26,5001,2,77.0-78.0,72400,579200
20240724235229,192.168.100.25,0,192.168.100.26,5001,-1,77.0-78.0,912240,7297920
20240724235230,192.168.100.25,44046,192.168.100.26,5001,1,78.0-79.0,852872,6822976
20240724235230,192.168.100.25,44050,192.168.100.26,5001,2,78.0-79.0,72400,579200
20240724235230,192.168.100.25,0,192.168.100.26,5001,-1,78.0-79.0,925272,7402176
20240724235231,192.168.100.25,44046,192.168.100.26,5001,1,79.0-80.0,821016,6568128
20240724235231,192.168.100.25,44050,192.168.100.26,5001,2,79.0-80.0,102808,822464
20240724235231,192.168.100.25,0,192.168.100.26,5001,-1,79.0-80.0,923824,7390592
20240724235232,192.168.100.25,44046,192.168.100.26,5001,1,80.0-81.0,832600,6660800
20240724235232,192.168.100.25,44050,192.168.100.26,5001,2,80.0-81.0,99912,799296
20240724235232,192.168.100.25,0,192.168.100.26,5001,-1,80.0-81.0,932512,7460096
20240724235233,192.168.100.25,44046,192.168.100.26,5001,1,81.0-82.0,860112,6880896
20240724235233,192.168.100.25,44050,192.168.100.26,5001,2,81.0-82.0,89776,718208
20240724235233,192.168.100.25,0,192.168.100.26,5001,-1,81.0-82.0,949888,7599104
20240724235234,192.168.100.25,44046,192.168.100.26,5001,1,82.0-83.0,851424,6811392
20240724235234,192.168.100.25,44050,192.168.100.26,5001,2,82.0-83.0,79640,637120
20240724235234,192.168.100.25,0,192.168.100.26,5001,-1,82.0-83.0,931064,7448512
20240724235235,192.168.100.25,44046,192.168.100.26,5001,1,83.0-84.0,857216,6857728
20240724235235,192.168.100.25,44050,192.168.100.26,5001,2,83.0-84.0,89776,718208
20240724235235,192.168.100.25,0,192.168.100.26,5001,-1,83.0-84.0,946992,7575936
20240724235236,192.168.100.25,44046,192.168.100.26,5001,1,84.0-85.0,851424,6811392
20240724235236,192.168.100.25,44050,192.168.100.26,5001,2,84.0-85.0,88328,706624
20240724235236,192.168.100.25,0,192.168.100.26,5001,-1,84.0-85.0,939752,7518016
20240724235237,192.168.100.25,44046,192.168.100.26,5001,1,85.0-86.0,841288,6730304
20240724235237,192.168.100.25,44050,192.168.100.26,5001,2,85.0-86.0,101360,810880
20240724235237,192.168.100.25,0,192.168.100.26,5001,-1,85.0-86.0,942648,7541184
20240724235238,192.168.100.25,44046,192.168.100.26,5001,1,86.0-87.0,874592,6996736
20240724235238,192.168.100.25,44050,192.168.100.26,5001,2,86.0-87.0,75296,602368
20240724235238,192.168.100.25,0,192.168.100.26,5001,-1,86.0-87.0,949888,7599104
20240724235239,192.168.100.25,44046,192.168.100.26,5001,1,87.0-88.0,871820,6974560
20240724235239,192.168.100.25,44050,192.168.100.26,5001,2,87.0-88.0,79640,637120
20240724235239,192.168.100.25,0,192.168.100.26,5001,-1,87.0-88.0,951460,7611680
20240724235240,192.168.100.25,44046,192.168.100.26,5001,1,88.0-89.0,886052,7088416
20240724235240,192.168.100.25,44050,192.168.100.26,5001,2,88.0-89.0,63712,509696
20240724235240,192.168.100.25,0,192.168.100.26,5001,-1,88.0-89.0,949764,7598112
20240724235241,192.168.100.25,44046,192.168.100.26,5001,1,89.0-90.0,867476,6939808
20240724235241,192.168.100.25,44050,192.168.100.26,5001,2,89.0-90.0,78192,625536
20240724235241,192.168.100.25,0,192.168.100.26,5001,-1,89.0-90.0,945668,7565344
20240724235242,192.168.100.25,44046,192.168.100.26,5001,1,90.0-91.0,919356,7354848
20240724235242,192.168.100.25,44050,192.168.100.26,5001,2,90.0-91.0,39096,312768
20240724235242,192.168.100.25,0,192.168.100.26,5001,-1,90.0-91.0,958452,7667616
20240724235243,192.168.100.25,44046,192.168.100.26,5001,1,91.0-92.0,910916,7287328
20240724235243,192.168.100.25,44050,192.168.100.26,5001,2,91.0-92.0,59368,474944
20240724235243,192.168.100.25,0,192.168.100.26,5001,-1,91.0-92.0,970284,7762272
20240724235244,192.168.100.25,44046,192.168.100.26,5001,1,92.0-93.0,893292,7146336
20240724235244,192.168.100.25,44050,192.168.100.26,5001,2,92.0-93.0,73848,590784
20240724235244,192.168.100.25,0,192.168.100.26,5001,-1,92.0-93.0,967140,7737120
20240724235245,192.168.100.25,44046,192.168.100.26,5001,1,93.0-94.0,913688,7309504
20240724235245,192.168.100.25,44050,192.168.100.26,5001,2,93.0-94.0,65160,521280
20240724235245,192.168.100.25,0,192.168.100.26,5001,-1,93.0-94.0,978848,7830784
20240724235246,192.168.100.25,44046,192.168.100.26,5001,1,94.0-95.0,897760,7182080
20240724235246,192.168.100.25,44050,192.168.100.26,5001,2,94.0-95.0,65160,521280
20240724235246,192.168.100.25,0,192.168.100.26,5001,-1,94.0-95.0,962920,7703360
20240724235247,192.168.100.25,44046,192.168.100.26,5001,1,95.0-96.0,890520,7124160
20240724235247,192.168.100.25,44050,192.168.100.26,5001,2,95.0-96.0,66608,532864
20240724235247,192.168.100.25,0,192.168.100.26,5001,-1,95.0-96.0,957128,7657024
20240724235248,192.168.100.25,44046,192.168.100.26,5001,1,96.0-97.0,932512,7460096
20240724235248,192.168.100.25,44050,192.168.100.26,5001,2,96.0-97.0,36200,289600
20240724235248,192.168.100.25,0,192.168.100.26,5001,-1,96.0-97.0,968712,7749696
20240724235249,192.168.100.25,44046,192.168.100.26,5001,1,97.0-98.0,847080,6776640
20240724235249,192.168.100.25,44050,192.168.100.26,5001,2,97.0-98.0,81088,648704
20240724235249,192.168.100.25,0,192.168.100.26,5001,-1,97.0-98.0,928168,7425344
20240724235250,192.168.100.25,44046,192.168.100.26,5001,1,98.0-99.0,938304,7506432
20240724235250,192.168.100.25,44050,192.168.100.26,5001,2,98.0-99.0,40544,324352
20240724235250,192.168.100.25,0,192.168.100.26,5001,-1,98.0-99.0,978848,7830784
20240724235251,192.168.100.25,44046,192.168.100.26,5001,1,99.0-100.0,912364,7298912
20240724235251,192.168.100.25,44050,192.168.100.26,5001,2,99.0-100.0,50680,405440
20240724235251,192.168.100.25,0,192.168.100.26,5001,-1,99.0-100.0,963044,7704352
20240724235252,192.168.100.25,44046,192.168.100.26,5001,1,100.0-101.0,716636,5733088
20240724235252,192.168.100.25,44050,192.168.100.26,5001,2,100.0-101.0,166520,1332160
20240724235252,192.168.100.25,0,192.168.100.26,5001,-1,100.0-101.0,883156,7065248
20240724235253,192.168.100.25,44046,192.168.100.26,5001,1,101.0-102.0,742824,5942592
20240724235253,192.168.100.25,44050,192.168.100.26,5001,2,101.0-102.0,128872,1030976
20240724235253,192.168.100.25,0,192.168.100.26,5001,-1,101.0-102.0,871696,6973568
20240724235254,192.168.100.25,44046,192.168.100.26,5001,1,102.0-103.0,748616,5988928
20240724235254,192.168.100.25,44050,192.168.100.26,5001,2,102.0-103.0,124528,996224
20240724235254,192.168.100.25,0,192.168.100.26,5001,-1,102.0-103.0,873144,6985152
20240724235255,192.168.100.25,44046,192.168.100.26,5001,1,103.0-104.0,747168,5977344
20240724235255,192.168.100.25,44050,192.168.100.26,5001,2,103.0-104.0,130320,1042560
20240724235255,192.168.100.25,0,192.168.100.26,5001,-1,103.0-104.0,877488,7019904
