20241121115232,10.1.1.10,32871,10.1.1.11,5001,1,0.0-1.0,1070160,8561280,2.362,21,749,2.804,0
20241121115233,10.1.1.10,32871,10.1.1.11,5001,1,1.0-2.0,1070160,8561280,2.444,70,798,8.772,0
20241121115234,10.1.1.10,32871,10.1.1.11,5001,1,2.0-3.0,1064280,8514240,2.765,121,845,14.320,0
20241121115235,10.1.1.10,32871,10.1.1.11,5001,1,3.0-4.0,1070160,8561280,2.800,170,898,18.931,0
20241121115236,10.1.1.10,32871,10.1.1.11,5001,1,4.0-5.0,1068690,8549520,2.601,220,947,23.231,0
20241121115237,10.1.1.10,32871,10.1.1.11,5001,1,5.0-6.0,1068690,8549520,2.393,271,998,27.154,0
20241121115238,10.1.1.10,32871,10.1.1.11,5001,1,6.0-7.0,1070160,8561280,0.305,229,957,23.929,0
20241121115239,10.1.1.10,32871,10.1.1.11,5001,1,7.0-8.0,1071630,8573040,1.713,88,817,10.771,0
20241121115240,10.1.1.10,32871,10.1.1.11,5001,1,8.0-9.0,1068690,8549520,3.060,139,866,16.051,0
20241121115241,10.1.1.10,32871,10.1.1.11,5001,1,9.0-10.0,1071630,8573040,1.959,188,917,20.502,0
20241121115242,10.1.1.10,32871,10.1.1.11,5001,1,10.0-11.0,1070160,8561280,0.466,238,966,24.638,0
20241121115243,10.1.1.10,32871,10.1.1.11,5001,1,11.0-12.0,1071630,8573040,0.338,134,863,15.527,0
20241121115244,10.1.1.10,32871,10.1.1.11,5001,1,12.0-13.0,1073100,8584800,1.758,111,841,13.199,0
20241121115245,10.1.1.10,32871,10.1.1.11,5001,1,13.0-14.0,1070160,8561280,1.984,160,888,18.018,0
20241121115246,10.1.1.10,32871,10.1.1.11,5001,1,14.0-15.0,1067220,8537760,2.367,211,937,22.519,0
20241121115247,10.1.1.10,32871,10.1.1.11,5001,1,15.0-16.0,1068690,8549520,0.302,220,947,23.231,0
20241121115248,10.1.1.10,32871,10.1.1.11,5001,1,16.0-17.0,1071630,8573040,3.820,86,815,10.552,0
20241121115249,10.1.1.10,32871,10.1.1.11,5001,1,17.0-18.0,1071630,8573040,2.083,139,868,16.014,0
20241121115250,10.1.1.10,32871,10.1.1.11,5001,1,18.0-19.0,1068690,8549520,4.362,189,916,20.633,0
20241121115251,10.1.1.10,32871,10.1.1.11,5001,1,19.0-20.0,1071630,8573040,0.493,239,968,24.690,0
20241121115252,10.1.1.10,32871,10.1.1.11,5001,1,20.0-21.0,1068690,8549520,0.308,106,833,12.725,0
20241121115253,10.1.1.10,32871,10.1.1.11,5001,1,21.0-22.0,1073100,8584800,2.027,121,851,14.219,0
20241121115254,10.1.1.10,32871,10.1.1.11,5001,1,22.0-23.0,1070160,8561280,1.956,170,898,18.931,0
20241121115255,10.1.1.10,32871,10.1.1.11,5001,1,23.0-24.0,1065750,8526000,0.456,220,945,23.280,0
20241121115256,10.1.1.10,32871,10.1.1.11,5001,1,24.0-25.0,1070160,8561280,0.311,180,908,19.824,0
20241121115257,10.1.1.10,32871,10.1.1.11,5001,1,25.0-26.0,1068690,8549520,1.925,98,825,11.879,0
20241121115258,10.1.1.10,32871,10.1.1.11,5001,1,26.0-27.0,1070160,8561280,2.805,148,876,16.895,0
20241121115259,10.1.1.10,32871,10.1.1.11,5001,1,27.0-28.0,1068690,8549520,1.739,198,925,21.405,0
20241121115300,10.1.1.10,32871,10.1.1.11,5001,1,28.0-29.0,1071630,8573040,0.245,230,959,23.983,0
20241121115301,10.1.1.10,32871,10.1.1.11,5001,1,29.0-30.0,1068690,8549520,0.309,103,830,12.410,0
20241121115302,10.1.1.10,32871,10.1.1.11,5001,1,30.0-31.0,1068690,8549520,4.416,126,853,14.771,0
20241121115303,10.1.1.10,32871,10.1.1.11,5001,1,31.0-32.0,1071630,8573040,3.319,175,904,19.358,0
20241121115304,10.1.1.10,32871,10.1.1.11,5001,1,32.0-33.0,1071630,8573040,0.450,226,955,23.665,0
20241121115305,10.1.1.10,32871,10.1.1.11,5001,1,33.0-34.0,1070160,8561280,0.325,159,887,17.926,0
20241121115306,10.1.1.10,32871,10.1.1.11,5001,1,34.0-35.0,1074570,8596560,1.775,104,835,12.455,0
20241121115307,10.1.1.10,32871,10.1.1.11,5001,1,35.0-36.0,1071630,8573040,2.243,154,883,17.441,0
20241121115308,10.1.1.10,32871,10.1.1.11,5001,1,36.0-37.0,1071630,8573040,3.163,204,933,21.865,0
20241121115309,10.1.1.10,32871,10.1.1.11,5001,1,37.0-38.0,1068690,8549520,0.446,225,952,23.634,0
20241121115310,10.1.1.10,32871,10.1.1.11,5001,1,38.0-39.0,1068690,8549520,2.817,84,811,10.358,0
20241121115311,10.1.1.10,32871,10.1.1.11,5001,1,39.0-40.0,1073100,8584800,2.054,134,864,15.509,0
20241121115312,10.1.1.10,32871,10.1.1.11,5001,1,40.0-41.0,1070160,8561280,4.486,184,912,20.175,0
20241121115313,10.1.1.10,32871,10.1.1.11,5001,1,41.0-42.0,1070160,8561280,0.446,233,961,24.246,0
20241121115314,10.1.1.10,32871,10.1.1.11,5001,1,42.0-43.0,1068690,8549520,0.337,133,860,15.465,0
20241121115315,10.1.1.10,32871,10.1.1.11,5001,1,43.0-44.0,1068690,8549520,1.698,112,839,13.349,0
20241121115316,10.1.1.10,32871,10.1.1.11,5001,1,44.0-45.0,1070160,8561280,1.814,161,889,18.110,0
20241121115317,10.1.1.10,32871,10.1.1.11,5001,1,45.0-46.0,1068690,8549520,1.955,212,939,22.577,0
20241121115318,10.1.1.10,32871,10.1.1.11,5001,1,46.0-47.0,1070160,8561280,0.274,215,943,22.800,0
20241121115319,10.1.1.10,32871,10.1.1.11,5001,1,47.0-48.0,1073100,8584800,1.679,87,817,10.649,0
20241121115320,10.1.1.10,32871,10.1.1.11,5001,1,48.0-49.0,1068690,8549520,3.172,139,866,16.051,0
20241121115321,10.1.1.10,32871,10.1.1.11,5001,1,49.0-50.0,1068690,8549520,2.057,188,915,20.546,0
20241121115322,10.1.1.10,32871,10.1.1.11,5001,1,50.0-51.0,1070160,8561280,0.443,238,966,24.638,0
20241121115323,10.1.1.10,32871,10.1.1.11,5001,1,51.0-52.0,1068690,8549520,0.325,119,846,14.066,0
