20241121112706,10.1.1.10,59807,10.1.1.11,5001,1,0.0-1.0,329280,2634240,11.770,3,227,1.322,0
20241121112707,10.1.1.10,59807,10.1.1.11,5001,1,1.0-2.0,327810,2622480,7.378,9,232,3.879,0
20241121112708,10.1.1.10,59807,10.1.1.11,5001,1,2.0-3.0,329280,2634240,11.328,15,239,6.276,0
20241121112709,10.1.1.10,59807,10.1.1.11,5001,1,3.0-4.0,327810,2622480,16.670,20,243,8.230,0
20241121112710,10.1.1.10,59807,10.1.1.11,5001,1,4.0-5.0,327810,2622480,5.454,25,248,10.081,0
20241121112711,10.1.1.10,59807,10.1.1.11,5001,1,5.0-6.0,327810,2622480,4.192,31,254,12.205,0
20241121112712,10.1.1.10,59807,10.1.1.11,5001,1,6.0-7.0,327810,2622480,5.955,37,260,14.231,0
20241121112713,10.1.1.10,59807,10.1.1.11,5001,1,7.0-8.0,329280,2634240,15.946,42,266,15.789,0
20241121112714,10.1.1.10,59807,10.1.1.11,5001,1,8.0-9.0,327810,2622480,9.277,48,271,17.712,0
20241121112715,10.1.1.10,59807,10.1.1.11,5001,1,9.0-10.0,327810,2622480,8.637,53,276,19.203,0
20241121112716,10.1.1.10,59807,10.1.1.11,5001,1,10.0-11.0,329280,2634240,5.632,59,283,20.848,0
20241121112717,10.1.1.10,59807,10.1.1.11,5001,1,11.0-12.0,327810,2622480,7.011,64,287,22.300,0
20241121112718,10.1.1.10,59807,10.1.1.11,5001,1,12.0-13.0,327810,2622480,9.037,70,293,23.891,0
20241121112719,10.1.1.10,59807,10.1.1.11,5001,1,13.0-14.0,329280,2634240,9.606,76,300,25.333,0
20241121112720,10.1.1.10,59807,10.1.1.11,5001,1,14.0-15.0,327810,2622480,3.656,81,304,26.645,0
20241121112721,10.1.1.10,59807,10.1.1.11,5001,1,15.0-16.0,327810,2622480,5.745,86,309,27.832,0
20241121112722,10.1.1.10,59807,10.1.1.11,5001,1,16.0-17.0,327810,2622480,14.279,93,316,29.430,0
20241121112723,10.1.1.10,59807,10.1.1.11,5001,1,17.0-18.0,329280,2634240,9.174,97,321,30.218,0
20241121112724,10.1.1.10,59807,10.1.1.11,5001,1,18.0-19.0,327810,2622480,5.524,104,327,31.804,0
20241121112725,10.1.1.10,59807,10.1.1.11,5001,1,19.0-20.0,327810,2622480,3.742,109,332,32.831,0
20241121112726,10.1.1.10,59807,10.1.1.11,5001,1,20.0-21.0,329280,2634240,8.559,114,338,33.728,0
20241121112727,10.1.1.10,59807,10.1.1.11,5001,1,21.0-22.0,327810,2622480,5.600,120,343,34.985,0
20241121112728,10.1.1.10,59807,10.1.1.11,5001,1,22.0-23.0,329280,2634240,6.588,126,350,36.000,0
20241121112729,10.1.1.10,59807,10.1.1.11,5001,1,23.0-24.0,327810,2622480,7.062,131,354,37.006,0
20241121112730,10.1.1.10,59807,10.1.1.11,5001,1,24.0-25.0,327810,2622480,7.067,136,359,37.883,0
20241121112731,10.1.1.10,59807,10.1.1.11,5001,1,25.0-26.0,329280,2634240,6.609,143,367,38.965,0
20241121112732,10.1.1.10,59807,10.1.1.11,5001,1,26.0-27.0,327810,2622480,6.039,148,371,39.892,0
20241121112733,10.1.1.10,59807,10.1.1.11,5001,1,27.0-28.0,327810,2622480,8.882,153,376,40.691,0
20241121112734,10.1.1.10,59807,10.1.1.11,5001,1,28.0-29.0,329280,2634240,5.879,159,383,41.514,0
20241121112735,10.1.1.10,59807,10.1.1.11,5001,1,29.0-30.0,327810,2622480,3.829,165,388,42.526,0
20241121112736,10.1.1.10,59807,10.1.1.11,5001,1,30.0-31.0,327810,2622480,9.536,169,392,43.112,0
20241121112737,10.1.1.10,59807,10.1.1.11,5001,1,31.0-32.0,329280,2634240,6.116,176,400,44.000,0
20241121112738,10.1.1.10,59807,10.1.1.11,5001,1,32.0-33.0,327810,2622480,6.572,181,404,44.802,0
20241121112739,10.1.1.10,59807,10.1.1.11,5001,1,33.0-34.0,327810,2622480,7.410,187,410,45.610,0
20241121112740,10.1.1.10,59807,10.1.1.11,5001,1,34.0-35.0,327810,2622480,7.394,192,415,46.265,0
20241121112741,10.1.1.10,59807,10.1.1.11,5001,1,35.0-36.0,329280,2634240,6.603,199,423,47.045,0
20241121112742,10.1.1.10,59807,10.1.1.11,5001,1,36.0-37.0,327810,2622480,6.119,203,426,47.653,0
20241121112743,10.1.1.10,59807,10.1.1.11,5001,1,37.0-38.0,327810,2622480,5.742,208,431,48.260,0
20241121112744,10.1.1.10,59807,10.1.1.11,5001,1,38.0-39.0,329280,2634240,7.251,216,440,49.091,0
20241121112745,10.1.1.10,59807,10.1.1.11,5001,1,39.0-40.0,329280,2634240,7.426,468,692,67.630,0
20241121112746,10.1.1.10,59807,10.1.1.11,5001,1,40.0-41.0,327810,2622480,7.189,712,935,76.150,0
20241121112747,10.1.1.10,59807,10.1.1.11,5001,1,41.0-42.0,327810,2622480,8.573,762,985,77.360,0
20241121112748,10.1.1.10,59807,10.1.1.11,5001,1,42.0-43.0,327810,2622480,8.522,814,1037,78.496,0
20241121112749,10.1.1.10,59807,10.1.1.11,5001,1,43.0-44.0,327810,2622480,3.638,712,935,76.150,0
20241121112750,10.1.1.10,59807,10.1.1.11,5001,1,44.0-45.0,327810,2622480,6.752,195,418,46.651,0
20241121112751,10.1.1.10,59807,10.1.1.11,5001,1,45.0-46.0,327810,2622480,6.491,252,475,53.053,0
20241121112752,10.1.1.10,59807,10.1.1.11,5001,1,46.0-47.0,329280,2634240,7.099,304,528,57.576,0
20241121112753,10.1.1.10,59807,10.1.1.11,5001,1,47.0-48.0,327810,2622480,8.326,352,575,61.217,0
20241121112754,10.1.1.10,59807,10.1.1.11,5001,1,48.0-49.0,327810,2622480,7.760,400,623,64.205,0
20241121112755,10.1.1.10,59807,10.1.1.11,5001,1,49.0-50.0,327810,2622480,10.229,455,678,67.109,0
20241121112756,10.1.1.10,59807,10.1.1.11,5001,1,50.0-51.0,327810,2622480,9.595,503,726,69.284,0
