20241121141256,10.1.1.10,42270,10.1.1.11,5001,1,0.0-1.0,531480,4251840
20241121141257,10.1.1.10,42270,10.1.1.11,5001,1,1.0-2.0,529968,4239744
20241121141258,10.1.1.10,42270,10.1.1.11,5001,1,2.0-3.0,531416,4251328
20241121141259,10.1.1.10,42270,10.1.1.11,5001,1,3.0-4.0,543000,4344000
20241121141300,10.1.1.10,42270,10.1.1.11,5001,1,4.0-5.0,531416,4251328
20241121141301,10.1.1.10,42270,10.1.1.11,5001,1,5.0-6.0,522728,4181824
20241121141302,10.1.1.10,42270,10.1.1.11,5001,1,6.0-7.0,525624,4204992
20241121141303,10.1.1.10,42270,10.1.1.11,5001,1,7.0-8.0,532864,4262912
20241121141304,10.1.1.10,42270,10.1.1.11,5001,1,8.0-9.0,534312,4274496
20241121141305,10.1.1.10,42270,10.1.1.11,5001,1,9.0-10.0,521280,4170240
20241121141306,10.1.1.10,42270,10.1.1.11,5001,1,10.0-11.0,527072,4216576
20241121141307,10.1.1.10,42270,10.1.1.11,5001,1,11.0-12.0,538656,4309248
20241121141308,10.1.1.10,42270,10.1.1.11,5001,1,12.0-13.0,519832,4158656
20241121141309,10.1.1.10,42270,10.1.1.11,5001,1,13.0-14.0,532864,4262912
20241121141310,10.1.1.10,42270,10.1.1.11,5001,1,14.0-15.0,531416,4251328
20241121141311,10.1.1.10,42270,10.1.1.11,5001,1,15.0-16.0,519832,4158656
20241121141312,10.1.1.10,42270,10.1.1.11,5001,1,16.0-17.0,528520,4228160
20241121141313,10.1.1.10,42270,10.1.1.11,5001,1,17.0-18.0,529968,4239744
20241121141314,10.1.1.10,42270,10.1.1.11,5001,1,18.0-19.0,529968,4239744
20241121141315,10.1.1.10,42270,10.1.1.11,5001,1,19.0-20.0,529968,4239744
20241121141316,10.1.1.10,42270,10.1.1.11,5001,1,20.0-21.0,518384,4147072
20241121141317,10.1.1.10,42270,10.1.1.11,5001,1,21.0-22.0,531416,4251328
20241121141318,10.1.1.10,42270,10.1.1.11,5001,1,22.0-23.0,532864,4262912
20241121141319,10.1.1.10,42270,10.1.1.11,5001,1,23.0-24.0,531416,4251328
20241121141320,10.1.1.10,42270,10.1.1.11,5001,1,24.0-25.0,528520,4228160
20241121141321,10.1.1.10,42270,10.1.1.11,5001,1,25.0-26.0,535760,4286080
20241121141322,10.1.1.10,42270,10.1.1.11,5001,1,26.0-27.0,522728,4181824
20241121141323,10.1.1.10,42270,10.1.1.11,5001,1,27.0-28.0,518384,4147072
20241121141324,10.1.1.10,42270,10.1.1.11,5001,1,28.0-29.0,541552,4332416
20241121141325,10.1.1.10,42270,10.1.1.11,5001,1,29.0-30.0,540104,4320832
20241121141326,10.1.1.10,42270,10.1.1.11,5001,1,30.0-31.0,538656,4309248
20241121141327,10.1.1.10,42270,10.1.1.11,5001,1,31.0-32.0,528520,4228160
20241121141328,10.1.1.10,42270,10.1.1.11,5001,1,32.0-33.0,537208,4297664
20241121141329,10.1.1.10,42270,10.1.1.11,5001,1,33.0-34.0,532864,4262912
20241121141330,10.1.1.10,42270,10.1.1.11,5001,1,34.0-35.0,528520,4228160
20241121141331,10.1.1.10,42270,10.1.1.11,5001,1,35.0-36.0,527072,4216576
20241121141332,10.1.1.10,42270,10.1.1.11,5001,1,36.0-37.0,537208,4297664
20241121141333,10.1.1.10,42270,10.1.1.11,5001,1,37.0-38.0,532864,4262912
20241121141334,10.1.1.10,42270,10.1.1.11,5001,1,38.0-39.0,524176,4193408
20241121141335,10.1.1.10,42270,10.1.1.11,5001,1,39.0-40.0,528520,4228160
20241121141336,10.1.1.10,42270,10.1.1.11,5001,1,40.0-41.0,528520,4228160
20241121141337,10.1.1.10,42270,10.1.1.11,5001,1,41.0-42.0,534312,4274496
20241121141338,10.1.1.10,42270,10.1.1.11,5001,1,42.0-43.0,528520,4228160
20241121141339,10.1.1.10,42270,10.1.1.11,5001,1,43.0-44.0,538656,4309248
20241121141340,10.1.1.10,42270,10.1.1.11,5001,1,44.0-45.0,527072,4216576
20241121141341,10.1.1.10,42270,10.1.1.11,5001,1,45.0-46.0,534312,4274496
20241121141342,10.1.1.10,42270,10.1.1.11,5001,1,46.0-47.0,534312,4274496
20241121141343,10.1.1.10,42270,10.1.1.11,5001,1,47.0-48.0,518384,4147072
20241121141344,10.1.1.10,42270,10.1.1.11,5001,1,48.0-49.0,529968,4239744
20241121141345,10.1.1.10,42270,10.1.1.11,5001,1,49.0-50.0,521280,4170240
20241121141346,10.1.1.10,42270,10.1.1.11,5001,1,50.0-51.0,512592,4100736
20241121141347,10.1.1.10,42270,10.1.1.11,5001,1,51.0-52.0,512592,4100736
20241121141348,10.1.1.10,42270,10.1.1.11,5001,1,52.0-53.0,512592,4100736
20241121141349,10.1.1.10,42270,10.1.1.11,5001,1,53.0-54.0,521280,4170240
20241121141350,10.1.1.10,42270,10.1.1.11,5001,1,54.0-55.0,519832,4158656
20241121141351,10.1.1.10,42270,10.1.1.11,5001,1,55.0-56.0,537208,4297664
20241121141352,10.1.1.10,42270,10.1.1.11,5001,1,56.0-57.0,527072,4216576
20241121141353,10.1.1.10,42270,10.1.1.11,5001,1,57.0-58.0,516936,4135488
20241121141354,10.1.1.10,42270,10.1.1.11,5001,1,58.0-59.0,529968,4239744
20241121141355,10.1.1.10,42270,10.1.1.11,5001,1,59.0-60.0,525624,4204992
20241121141356,10.1.1.10,42270,10.1.1.11,5001,1,60.0-61.0,518384,4147072
20241121141355,10.1.1.10,42270,10.1.1.11,5001,1,0.0-61.0,32243776,4228188
