20241121140445,10.1.1.10,40758,10.1.1.11,5001,1,0.0-1.0,909408,7275264
20241121140446,10.1.1.10,40758,10.1.1.11,5001,1,1.0-2.0,899208,7193664
20241121140447,10.1.1.10,40758,10.1.1.11,5001,1,2.0-3.0,900656,7205248
20241121140448,10.1.1.10,40758,10.1.1.11,5001,1,3.0-4.0,910792,7286336
20241121140449,10.1.1.10,40758,10.1.1.11,5001,1,4.0-5.0,909344,7274752
20241121140450,10.1.1.10,40758,10.1.1.11,5001,1,5.0-6.0,890520,7124160
20241121140451,10.1.1.10,40758,10.1.1.11,5001,1,6.0-7.0,863008,6904064
20241121140452,10.1.1.10,40758,10.1.1.11,5001,1,7.0-8.0,825360,6602880
20241121140453,10.1.1.10,40758,10.1.1.11,5001,1,8.0-9.0,878936,7031488
20241121140454,10.1.1.10,40758,10.1.1.11,5001,1,9.0-10.0,891968,7135744
20241121140455,10.1.1.10,40758,10.1.1.11,5001,1,10.0-11.0,883280,7066240
20241121140456,10.1.1.10,40758,10.1.1.11,5001,1,11.0-12.0,884728,7077824
20241121140457,10.1.1.10,40758,10.1.1.11,5001,1,12.0-13.0,826808,6614464
20241121140458,10.1.1.10,40758,10.1.1.11,5001,1,13.0-14.0,860112,6880896
20241121140459,10.1.1.10,40758,10.1.1.11,5001,1,14.0-15.0,861560,6892480
20241121140500,10.1.1.10,40758,10.1.1.11,5001,1,15.0-16.0,897760,7182080
20241121140501,10.1.1.10,40758,10.1.1.11,5001,1,16.0-17.0,896312,7170496
20241121140502,10.1.1.10,40758,10.1.1.11,5001,1,17.0-18.0,891968,7135744
20241121140503,10.1.1.10,40758,10.1.1.11,5001,1,18.0-19.0,896312,7170496
20241121140504,10.1.1.10,40758,10.1.1.11,5001,1,19.0-20.0,876040,7008320
20241121140505,10.1.1.10,40758,10.1.1.11,5001,1,20.0-21.0,873144,6985152
20241121140506,10.1.1.10,40758,10.1.1.11,5001,1,21.0-22.0,884728,7077824
20241121140507,10.1.1.10,40758,10.1.1.11,5001,1,22.0-23.0,894864,7158912
20241121140508,10.1.1.10,40758,10.1.1.11,5001,1,23.0-24.0,899208,7193664
20241121140509,10.1.1.10,40758,10.1.1.11,5001,1,24.0-25.0,878936,7031488
20241121140510,10.1.1.10,40758,10.1.1.11,5001,1,25.0-26.0,893416,7147328
20241121140511,10.1.1.10,40758,10.1.1.11,5001,1,26.0-27.0,900656,7205248
20241121140512,10.1.1.10,40758,10.1.1.11,5001,1,27.0-28.0,887624,7100992
20241121140513,10.1.1.10,40758,10.1.1.11,5001,1,28.0-29.0,881832,7054656
20241121140514,10.1.1.10,40758,10.1.1.11,5001,1,29.0-30.0,881832,7054656
20241121140515,10.1.1.10,40758,10.1.1.11,5001,1,30.0-31.0,900656,7205248
20241121140516,10.1.1.10,40758,10.1.1.11,5001,1,31.0-32.0,893416,7147328
20241121140517,10.1.1.10,40758,10.1.1.11,5001,1,32.0-33.0,884728,7077824
20241121140518,10.1.1.10,40758,10.1.1.11,5001,1,33.0-34.0,900656,7205248
20241121140519,10.1.1.10,40758,10.1.1.11,5001,1,34.0-35.0,891968,7135744
20241121140520,10.1.1.10,40758,10.1.1.11,5001,1,35.0-36.0,909344,7274752
20241121140521,10.1.1.10,40758,10.1.1.11,5001,1,36.0-37.0,905000,7240000
20241121140522,10.1.1.10,40758,10.1.1.11,5001,1,37.0-38.0,886176,7089408
20241121140523,10.1.1.10,40758,10.1.1.11,5001,1,38.0-39.0,887624,7100992
20241121140524,10.1.1.10,40758,10.1.1.11,5001,1,39.0-40.0,896312,7170496
20241121140525,10.1.1.10,40758,10.1.1.11,5001,1,40.0-41.0,899208,7193664
20241121140526,10.1.1.10,40758,10.1.1.11,5001,1,41.0-42.0,907896,7263168
20241121140527,10.1.1.10,40758,10.1.1.11,5001,1,42.0-43.0,910792,7286336
20241121140528,10.1.1.10,40758,10.1.1.11,5001,1,43.0-44.0,899208,7193664
20241121140529,10.1.1.10,40758,10.1.1.11,5001,1,44.0-45.0,893416,7147328
20241121140530,10.1.1.10,40758,10.1.1.11,5001,1,45.0-46.0,907896,7263168
20241121140531,10.1.1.10,40758,10.1.1.11,5001,1,46.0-47.0,909344,7274752
20241121140532,10.1.1.10,40758,10.1.1.11,5001,1,47.0-48.0,905000,7240000
20241121140533,10.1.1.10,40758,10.1.1.11,5001,1,48.0-49.0,893416,7147328
20241121140534,10.1.1.10,40758,10.1.1.11,5001,1,49.0-50.0,889072,7112576
20241121140535,10.1.1.10,40758,10.1.1.11,5001,1,50.0-51.0,903552,7228416
20241121140536,10.1.1.10,40758,10.1.1.11,5001,1,51.0-52.0,913688,7309504
20241121140537,10.1.1.10,40758,10.1.1.11,5001,1,52.0-53.0,905000,7240000
20241121140538,10.1.1.10,40758,10.1.1.11,5001,1,53.0-54.0,896312,7170496
20241121140539,10.1.1.10,40758,10.1.1.11,5001,1,54.0-55.0,899208,7193664
20241121140540,10.1.1.10,40758,10.1.1.11,5001,1,55.0-56.0,903552,7228416
20241121140541,10.1.1.10,40758,10.1.1.11,5001,1,56.0-57.0,881832,7054656
20241121140542,10.1.1.10,40758,10.1.1.11,5001,1,57.0-58.0,880384,7043072
20241121140543,10.1.1.10,40758,10.1.1.11,5001,1,58.0-59.0,900656,7205248
20241121140544,10.1.1.10,40758,10.1.1.11,5001,1,59.0-60.0,889072,7112576
20241121140544,10.1.1.10,40758,10.1.1.11,5001,1,60.0-60.7,658096,7107674
20241121140543,10.1.1.10,40758,10.1.1.11,5001,1,0.0-60.7,54132800,7129688
