20241121141029,10.1.1.10,59970,10.1.1.11,5001,1,0.0-1.0,530032,4240256
20241121141030,10.1.1.10,59970,10.1.1.11,5001,1,1.0-2.0,529968,4239744
20241121141031,10.1.1.10,59970,10.1.1.11,5001,1,2.0-3.0,535760,4286080
20241121141032,10.1.1.10,59970,10.1.1.11,5001,1,3.0-4.0,534312,4274496
20241121141033,10.1.1.10,59970,10.1.1.11,5001,1,4.0-5.0,531416,4251328
20241121141034,10.1.1.10,59970,10.1.1.11,5001,1,5.0-6.0,532864,4262912
20241121141035,10.1.1.10,59970,10.1.1.11,5001,1,6.0-7.0,538656,4309248
20241121141036,10.1.1.10,59970,10.1.1.11,5001,1,7.0-8.0,524176,4193408
20241121141037,10.1.1.10,59970,10.1.1.11,5001,1,8.0-9.0,535760,4286080
20241121141038,10.1.1.10,59970,10.1.1.11,5001,1,9.0-10.0,527072,4216576
20241121141039,10.1.1.10,59970,10.1.1.11,5001,1,10.0-11.0,531416,4251328
20241121141040,10.1.1.10,59970,10.1.1.11,5001,1,11.0-12.0,528520,4228160
20241121141041,10.1.1.10,59970,10.1.1.11,5001,1,12.0-13.0,525624,4204992
20241121141042,10.1.1.10,59970,10.1.1.11,5001,1,13.0-14.0,538656,4309248
20241121141043,10.1.1.10,59970,10.1.1.11,5001,1,14.0-15.0,527072,4216576
20241121141044,10.1.1.10,59970,10.1.1.11,5001,1,15.0-16.0,532864,4262912
20241121141045,10.1.1.10,59970,10.1.1.11,5001,1,16.0-17.0,535760,4286080
20241121141046,10.1.1.10,59970,10.1.1.11,5001,1,17.0-18.0,527072,4216576
20241121141047,10.1.1.10,59970,10.1.1.11,5001,1,18.0-19.0,522728,4181824
20241121141048,10.1.1.10,59970,10.1.1.11,5001,1,19.0-20.0,528520,4228160
20241121141049,10.1.1.10,59970,10.1.1.11,5001,1,20.0-21.0,518384,4147072
20241121141050,10.1.1.10,59970,10.1.1.11,5001,1,21.0-22.0,519832,4158656
20241121141051,10.1.1.10,59970,10.1.1.11,5001,1,22.0-23.0,524176,4193408
20241121141052,10.1.1.10,59970,10.1.1.11,5001,1,23.0-24.0,534312,4274496
20241121141053,10.1.1.10,59970,10.1.1.11,5001,1,24.0-25.0,534312,4274496
20241121141054,10.1.1.10,59970,10.1.1.11,5001,1,25.0-26.0,531416,4251328
20241121141055,10.1.1.10,59970,10.1.1.11,5001,1,26.0-27.0,535760,4286080
20241121141056,10.1.1.10,59970,10.1.1.11,5001,1,27.0-28.0,532864,4262912
20241121141057,10.1.1.10,59970,10.1.1.11,5001,1,28.0-29.0,535760,4286080
20241121141058,10.1.1.10,59970,10.1.1.11,5001,1,29.0-30.0,534312,4274496
20241121141059,10.1.1.10,59970,10.1.1.11,5001,1,30.0-31.0,527072,4216576
20241121141100,10.1.1.10,59970,10.1.1.11,5001,1,31.0-32.0,522728,4181824
20241121141101,10.1.1.10,59970,10.1.1.11,5001,1,32.0-33.0,529968,4239744
20241121141102,10.1.1.10,59970,10.1.1.11,5001,1,33.0-34.0,521280,4170240
20241121141103,10.1.1.10,59970,10.1.1.11,5001,1,34.0-35.0,525624,4204992
20241121141104,10.1.1.10,59970,10.1.1.11,5001,1,35.0-36.0,534312,4274496
20241121141105,10.1.1.10,59970,10.1.1.11,5001,1,36.0-37.0,531416,4251328
20241121141106,10.1.1.10,59970,10.1.1.11,5001,1,37.0-38.0,544448,4355584
20241121141107,10.1.1.10,59970,10.1.1.11,5001,1,38.0-39.0,529968,4239744
20241121141108,10.1.1.10,59970,10.1.1.11,5001,1,39.0-40.0,541552,4332416
20241121141109,10.1.1.10,59970,10.1.1.11,5001,1,40.0-41.0,522728,4181824
20241121141110,10.1.1.10,59970,10.1.1.11,5001,1,41.0-42.0,528520,4228160
20241121141111,10.1.1.10,59970,10.1.1.11,5001,1,42.0-43.0,540104,4320832
20241121141112,10.1.1.10,59970,10.1.1.11,5001,1,43.0-44.0,534312,4274496
20241121141113,10.1.1.10,59970,10.1.1.11,5001,1,44.0-45.0,524176,4193408
20241121141114,10.1.1.10,59970,10.1.1.11,5001,1,45.0-46.0,524176,4193408
20241121141115,10.1.1.10,59970,10.1.1.11,5001,1,46.0-47.0,525624,4204992
20241121141116,10.1.1.10,59970,10.1.1.11,5001,1,47.0-48.0,524176,4193408
20241121141117,10.1.1.10,59970,10.1.1.11,5001,1,48.0-49.0,528520,4228160
20241121141118,10.1.1.10,59970,10.1.1.11,5001,1,49.0-50.0,535760,4286080
20241121141119,10.1.1.10,59970,10.1.1.11,5001,1,50.0-51.0,532864,4262912
20241121141120,10.1.1.10,59970,10.1.1.11,5001,1,51.0-52.0,535760,4286080
20241121141121,10.1.1.10,59970,10.1.1.11,5001,1,52.0-53.0,534312,4274496
20241121141122,10.1.1.10,59970,10.1.1.11,5001,1,53.0-54.0,540104,4320832
20241121141123,10.1.1.10,59970,10.1.1.11,5001,1,54.0-55.0,529968,4239744
20241121141124,10.1.1.10,59970,10.1.1.11,5001,1,55.0-56.0,521280,4170240
20241121141125,10.1.1.10,59970,10.1.1.11,5001,1,56.0-57.0,506800,4054400
20241121141126,10.1.1.10,59970,10.1.1.11,5001,1,57.0-58.0,535760,4286080
20241121141127,10.1.1.10,59970,10.1.1.11,5001,1,58.0-59.0,529968,4239744
20241121141128,10.1.1.10,59970,10.1.1.11,5001,1,59.0-60.0,534312,4274496
20241121141129,10.1.1.10,59970,10.1.1.11,5001,1,60.0-61.0,522728,4181824
20241121141128,10.1.1.10,59970,10.1.1.11,5001,1,0.0-61.2,32439608,4241547
