20241121135529,10.1.1.10,32884,10.1.1.11,5001,1,0.0-1.0,289664,2317312
20241121135530,10.1.1.10,32884,10.1.1.11,5001,1,1.0-2.0,286704,2293632
20241121135531,10.1.1.10,32884,10.1.1.11,5001,1,2.0-3.0,285256,2282048
20241121135532,10.1.1.10,32884,10.1.1.11,5001,1,3.0-4.0,293944,2351552
20241121135533,10.1.1.10,32884,10.1.1.11,5001,1,4.0-5.0,288152,2305216
20241121135534,10.1.1.10,32884,10.1.1.11,5001,1,5.0-6.0,296840,2374720
20241121135535,10.1.1.10,32884,10.1.1.11,5001,1,6.0-7.0,292496,2339968
20241121135536,10.1.1.10,32884,10.1.1.11,5001,1,7.0-8.0,296840,2374720
20241121135537,10.1.1.10,32884,10.1.1.11,5001,1,8.0-9.0,292496,2339968
20241121135538,10.1.1.10,32884,10.1.1.11,5001,1,9.0-10.0,280912,2247296
20241121135539,10.1.1.10,32884,10.1.1.11,5001,1,10.0-11.0,288152,2305216
20241121135540,10.1.1.10,32884,10.1.1.11,5001,1,11.0-12.0,291048,2328384
20241121135541,10.1.1.10,32884,10.1.1.11,5001,1,12.0-13.0,292496,2339968
20241121135542,10.1.1.10,32884,10.1.1.11,5001,1,13.0-14.0,278016,2224128
20241121135543,10.1.1.10,32884,10.1.1.11,5001,1,14.0-15.0,291048,2328384
20241121135544,10.1.1.10,32884,10.1.1.11,5001,1,15.0-16.0,296840,2374720
20241121135545,10.1.1.10,32884,10.1.1.11,5001,1,16.0-17.0,289600,2316800
20241121135546,10.1.1.10,32884,10.1.1.11,5001,1,17.0-18.0,291048,2328384
20241121135547,10.1.1.10,32884,10.1.1.11,5001,1,18.0-19.0,293944,2351552
20241121135548,10.1.1.10,32884,10.1.1.11,5001,1,19.0-20.0,286704,2293632
20241121135549,10.1.1.10,32884,10.1.1.11,5001,1,20.0-21.0,291048,2328384
20241121135550,10.1.1.10,32884,10.1.1.11,5001,1,21.0-22.0,280912,2247296
20241121135551,10.1.1.10,32884,10.1.1.11,5001,1,22.0-23.0,295392,2363136
20241121135552,10.1.1.10,32884,10.1.1.11,5001,1,23.0-24.0,292496,2339968
