20241121134656,10.1.1.10,39772,10.1.1.11,5001,1,46.0-47.0,1071630,8573040,2.544,11,740,1.486,0
20241121134657,10.1.1.10,39772,10.1.1.11,5001,1,47.0-48.0,1058400,8467200,1.594,12,732,1.639,0
20241121134658,10.1.1.10,39772,10.1.1.11,5001,1,48.0-49.0,1065750,8526000,2.325,5,730,0.685,0
20241121134659,10.1.1.10,39772,10.1.1.11,5001,1,49.0-50.0,1067220,8537760,1.706,9,735,1.224,0
20241121134700,10.1.1.10,39772,10.1.1.11,5001,1,50.0-51.0,1061340,8490720,2.284,14,736,1.902,0
20241121134701,10.1.1.10,39772,10.1.1.11,5001,1,51.0-52.0,1064280,8514240,2.885,20,744,2.688,0
20241121134702,10.1.1.10,39772,10.1.1.11,5001,1,52.0-53.0,1048110,8384880,3.777,18,731,2.462,0
20241121134703,10.1.1.10,39772,10.1.1.11,5001,1,53.0-54.0,1070160,8561280,1.671,9,737,1.221,0
20241121134704,10.1.1.10,39772,10.1.1.11,5001,1,54.0-55.0,1070160,8561280,2.035,12,740,1.622,0
20241121134705,10.1.1.10,39772,10.1.1.11,5001,1,55.0-56.0,1070160,8561280,1.961,18,746,2.413,0
20241121134706,10.1.1.10,39772,10.1.1.11,5001,1,56.0-57.0,1058400,8467200,3.161,16,736,2.174,0
20241121134707,10.1.1.10,39772,10.1.1.11,5001,1,57.0-58.0,1065750,8526000,1.563,14,739,1.894,0
20241121134708,10.1.1.10,39772,10.1.1.11,5001,1,58.0-59.0,1062810,8502480,3.597,18,741,2.429,0
20241121134709,10.1.1.10,39772,10.1.1.11,5001,1,59.0-60.0,1065750,8526000,1.598,16,741,2.159,0
20241121134708,10.1.1.10,39772,10.1.1.11,5001,1,0.0-60.1,64103760,8529193,2.423,1483,45091,3.289,0
