20241120133455,10.1.1.10,46113,10.1.1.11,5001,1,0.0-1.0,1055460,8443680,1.766,21,739,2.842,0
20241120133456,10.1.1.10,46113,10.1.1.11,5001,1,1.0-2.0,1056930,8455440,2.017,70,789,8.872,0
20241120133457,10.1.1.10,46113,10.1.1.11,5001,1,2.0-3.0,1059870,8478960,2.362,121,842,14.371,0
20241120133458,10.1.1.10,46113,10.1.1.11,5001,1,3.0-4.0,1059870,8478960,2.741,170,891,19.080,0
20241120133459,10.1.1.10,46113,10.1.1.11,5001,1,4.0-5.0,1062810,8502480,2.941,221,944,23.411,0
20241120133500,10.1.1.10,46113,10.1.1.11,5001,1,5.0-6.0,1070160,8561280,2.505,271,999,27.127,0
20241120133501,10.1.1.10,46113,10.1.1.11,5001,1,6.0-7.0,1070160,8561280,0.457,282,1010,27.921,0
20241120133502,10.1.1.10,46113,10.1.1.11,5001,1,7.0-8.0,1068690,8549520,3.709,75,802,9.352,0
20241120133503,10.1.1.10,46113,10.1.1.11,5001,1,8.0-9.0,1070160,8561280,2.752,127,855,14.854,0
20241120133504,10.1.1.10,46113,10.1.1.11,5001,1,9.0-10.0,1071630,8573040,2.213,178,907,19.625,0
20241120133505,10.1.1.10,46113,10.1.1.11,5001,1,10.0-11.0,1068690,8549520,0.461,227,954,23.795,0
20241120133506,10.1.1.10,46113,10.1.1.11,5001,1,11.0-12.0,1073100,8584800,0.309,180,910,19.780,0
20241120133507,10.1.1.10,46113,10.1.1.11,5001,1,12.0-13.0,1070160,8561280,2.836,97,825,11.758,0
20241120133508,10.1.1.10,46113,10.1.1.11,5001,1,13.0-14.0,1068690,8549520,1.789,147,874,16.819,0
20241120133509,10.1.1.10,46113,10.1.1.11,5001,1,14.0-15.0,1068690,8549520,2.729,197,924,21.320,0
20241120133510,10.1.1.10,46113,10.1.1.11,5001,1,15.0-16.0,1071630,8573040,0.416,245,974,25.154,0
